userName,content,score,at
Binita Thapa,Thank you! for the service turbo vpn. This app helps to choose the best network for your region. Fast and easy to use for those who are finding hard to choose the app THIS APP IS REALLY THE ONE YOU ALL ARE SEARCHING FOR. ads will appear sometimes.,4,2023-12-12 21:55:09
Shamona Sivasamy,For months now there has been an issue with the connect. Now the app does not even connect at all,1,2024-01-20 14:58:11
Mitul Saspara,After paying to this app still show connection busy many time. DONT SUBSCRIBE TO THIS APP. REAL COMMENT I WASTED MY MONEY PAYING THIS APP. POOR SERVICE,1,2024-03-12 01:54:46
Allyshia Berger,It's super slow and disconnects frequently while streaming videos.,2,2024-03-19 15:29:33
MUHAMMAD ALIF ISKANDAR BIN OMAR (Heavenly Demon Emperor),"I would give 5 stars if you dont try too hard forcing me to buy premium vpn.. Im okay with free.. And also your ads algorithm are the best.. Not too much like other apps ads algorithm even when i surfing internet suddenly been interrupt by ads in every 5 minutes after on the vpn. I have too much commitment has burden me.. One day, I'll buy your premium as a gift being the best..",4,2023-12-25 02:33:15
Lilian Methusela,"Turbo VPN is the best, I recommend to everyone in need of VPN use. Big up to developers👏👏",5,2024-03-11 19:36:15
Mohd Jaseer,Some times it works excellent but sometimes it disconnects automatically any how it's very good 👍😊,5,2024-02-07 01:41:18
Emily Letton,It actually worked I wanted to watch a spefic movie but u can't watch the app beacuse it's not in my region so I download this app and now I can watch it!,5,2024-01-08 16:09:44
Eyhu Bro,From my 2 weeks of using this app I'd say that this is a great vpn for anyone. This app finds the best servers in seconds and dose not lag that much. all tho I would really appreciate it if this vpn came with an add blocker bc the adds are just a bit annoying. I would recommend this app to anyone who wants a fast working vpn.,5,2024-01-03 11:47:18
Mayank Antala,Not good No servers info No ping info Infect so many servers r virtual servers So cant choose locations whatever we want Compared to price they charge Reaally meeaaaahhhh speeds r also so much reduced Compared to this ProtonVpn is much much much superior,1,2024-02-18 16:57:27
Samson Ogrigri,100% guaranteed and safe because there signal predicts 98% Accurate fast in browsing so there service is guaranteed,5,2024-02-09 08:31:13
M Judy,It is very good but it doesn't tell you when the connection went off and sometimes can't connect other that that it is very good,4,2024-02-02 21:52:10
Hafsa Hafsath,I say this is very very very good app i really love it and thanks to providing such an amazing app like this i used so many vpn's but this is the best app ever and hope my feedback help's you when your going to download it then i say your taking a good decision,5,2024-03-15 23:43:23
Alwin Woo,"Been using Turbo for years. After trying out other free VPNs, this one is still the best",5,2024-01-10 10:12:30
Bangurks Andranius,"Works like a charm, no registration required. Very nice software indeed.",5,2024-03-06 22:48:59
Aardhiya Singh,"This app is really great, I love how the rabbit runs while connection and because of this app I am able to edit my yt videos ✨✨😄👍",5,2024-01-24 15:07:16
KEVIN DURANT,Yes Turbo vpn does it again! I only had to start after the okay agree policy(I think those are great) and I begun browser protection in just a few seconds. This is my comparable low key on this new phone device.,5,2023-12-22 02:59:56
teekz mighty,I say the wifi works way better !! Keep changing the country or whatever if your isn't optional! It's confusing and literally some country's or suburb you have to get premium or whatever.. but it's simple&easy .,3,2023-10-31 08:11:55
James V. Hawkins,"So far so good 8m hoping this vpn is better than the last one I tried after some use the old VPN had ads stopping my connection, so as of now turbo gets a 5 star in hopes of not having the issue I had with the other one, nows your chance turbo show me what this rabbit can do!!!!!",5,2023-11-14 06:57:50
Ismail Fathi,The app is great and all but I'm new to vpn and I don't how useful it is but most likely the adds are the only annoying part and easy to deal with overall the app needs a little guid abt the way it works. That's all thank you for reading,5,2023-11-09 04:37:55
sam,"I use a Chromebook, and whenever I attempt to connect, crashes. Please address this issue, and I've also noticed some lag in the app's performance.",1,2023-10-25 14:15:32
Alex Ryltsov,"I am always getting No network available when I try to sign in on a device to enable my premium subscription. faq suggests to connect to another network but it does not help, so this VPN app is not working for me",1,2023-12-25 19:02:46
Keneise Hibo,"It works but the ads ruins it, can't turn down the volume. Edit: I'm ok with ads but I couldn't turn down the volume, it's working now anyhow. Thank you good.. vpn.",4,2023-10-25 11:51:25
Sun God “Nika”,Good performance and always provide fast servers. If there would be atleast few choices of places to choose from in free version then it would be fire.,4,2023-12-15 17:48:47
Jeremy Deither,"Tried several vpn apps and it was the first that actually worked. Quick and easy to get started. Ads are what they are, always kind of intrusive.",5,2023-10-24 06:36:45
Benjamin Mensah,"Good design but a very, very bad app . Turbo VPN is randomly horrible . anytime you try to connect to the VPN server it says ""rabbit failed""try again?and you will try and try but won't work.If I were you I will save my bundle instead of using it on this app.",2,2023-10-30 00:03:54
Elena Sinitsyn (EasyFlowing),It works. I was able to watch a whole Netflix show in one sitting while being in a blocked country. Everything loaded fast with no interruptions. Thank you.,5,2023-11-05 05:00:15
Crystal Nicholson,"I was only using the free version however, somehow my bank has been charged for the yearly prescription. I emailed support but I'm unsure if anyone will respond. Please refund this back to me!",5,2024-02-05 11:42:00
Will of Anime,I try so many VPN but this is the best and i personal advice to use it rather than using other VPN,5,2024-03-21 19:48:19
Rashi Gupta,Very bad experience.not connected message show again and again but no connect.,1,2024-03-21 16:05:47
Starxx Madhav,This app is incredible this helps me so much to connect a different country servers,5,2024-03-20 11:11:38
Bharti Patil,I see so many problems at network optimisation but this is very good app for low hand device users.So I can give 5 star rating to this app,5,2024-03-22 15:58:20
Jaanita Sheraz,It's the hateful app ever because it get disconnect after 2-3mins and keep showing up useless adds ewwwwwwww🤢🤮😫 l literally HATE it,1,2024-03-18 05:45:02
John Stone,No problems so far. This app has it's temperaments but I like the overall design,5,2024-03-20 10:17:55
Kahi Mcgregor,"Seems to work pretty good, i work underground and most of the boys are on this. So far so good",4,2024-03-18 05:13:04
Ak toper FF,This is nice but data is normal speed disadvantage is some time not connected but ok this app,4,2024-03-22 13:23:46
Alaa Safadi,Seems like the best free VPN. The speed is fast.,5,2024-03-21 22:00:32
JstRndm,It works but it has the typical free user thing (too many pop up ads),5,2024-03-20 02:19:38
Gladness Mushi,It's good but sometimes it's hard to connect eventhough you choos a country,3,2024-03-21 20:50:36
Enersun Solar,Works well. I never get issue only ads need to put small,5,2024-03-23 13:13:19
huey rashizki,Very good app makes me make calls to my people at home without any buffering problems,5,2024-03-20 02:06:09
Shanjamo T Yanthan,"The best vpn so far , very fast and easy to use.",5,2024-03-22 22:05:55
Aasish Shrestha,Easy to use and perfect for tiktok in Nepal.,5,2024-03-19 10:23:34
Sara Gul,It is lovely I have used this app to watch many Indian dramas which I could not find on YouTube .,5,2024-03-17 03:02:52
M,Too many ads + the VPN doesn't work well.,1,2024-03-23 04:27:27
Alexander Wennnerby,Exceptional quality. Connects me almost instantly!,5,2024-03-19 20:47:55
Saurabh,No nonsense interface and works like a charm,5,2024-03-19 17:26:50
Andrew Timoti,"It is easy access, and it does not have limited access",5,2024-03-19 02:09:22
Line,Rubbish customer service. There protocols and servers arnt working tried to contact them and they said change ur network.,1,2024-03-16 01:40:00
kcrze,Very good VPN. Not too many ads and gets the job done,5,2024-03-16 09:47:45
shubh Pokhriyal,"Working good 😊 I know their is advertisement, But it is manageable 👍🏼",5,2024-03-16 17:56:00
Mohammed Arsalan,Bro it's very good but if you put the vpn nd do some work in the phone means it will load too much not like normal,4,2024-03-19 00:06:08
Loly Putin,"It's fast and easy to start. Seems to run smooth. Nice app, I would recommend.",4,2024-03-10 03:20:59
Iva Wilkins,Was working fine at first but now refuses to stay connected. I will not be buying premium anytime soon.,2,2024-02-17 08:57:13
Nikhil Thakur,"Again and again disconnecting, too many ads",1,2024-03-21 21:30:35
Charbel Bou Hamdan,"So this is another review after I paid for the full year subscription.. Connectiom failed ""Connection is busy, please try again later"" really?!! Is that what I paid for?",1,2024-02-26 00:40:15
Abolo _,Best vpn for free helps with watching netflix shows I cant watch due to me being in a different country.,5,2024-02-25 16:28:03
Ashman Brown,"Really useful free app, works with Netflix, just lots of adverts as you'd expect",4,2024-02-10 00:16:26
Liam Hudson,Really good only problem was keeping it connected. Other than that no complaints from me.,5,2024-01-29 12:25:10
Mira Krastanova,"No interruptions, continued connection. Thank you",5,2024-03-20 14:34:07
Aaron,"Used to be great, but now has music that plays nonstop and can't be muted or turned off",1,2024-01-17 13:03:56
Hardik Sharma,This is a good app because I am very thinking about how I can ran Internet on CapCut editing App.. So this app will make my way easy I have a good think about this app .... But Some Time The connection will fail to connect Internet. So I want to say to developer To Fix This Bug/Glitch.,5,2023-11-30 22:01:26
A Google user,"I tried many VPN in last 4 years, some experience was good some are bad. Few days ago I installed Turbo VPN. And I really satisfied. Based on my experience, This is one of the best VPN service. Browsing speed, Download speed, IP, everything is great. The only thing I don't like about this app is the interface design. I don't like Orenge, May be thats why I was not able to like the interface. Thank you.",5,2019-03-30 20:58:05
Shivjith Sreejith,"First of all, disconnecting far too often for any sort of use. But I am facing a different issue! Currently paid a subscription for one month to test the premium version. The subscription is enabled in Play Store as well. But inside the app, I am not able to select the premium servers. When I click on the same, the pop up for yearly subscription payment appears. The subscription was taken only for a month. Kindly understand the timeline of the situation and help resolve this issue ASAP.",3,2021-01-02 02:53:49
Zubin Ronnie,"Its a great app even with the ads. Wide range of options and as far as I can see, decent semantics. But one big issue, because of which I can't give a full 5 stars, is because they routinely send ads through notifications and these ads are lewd or NSFW (before you ask, I only use the VPN to change my Spotify or Netflix location and don't surf adult sites) which is not a good thing when your phone is always open or on and other people use it. Please fix immediately.",3,2021-12-27 17:39:40
Mud Rain,"Used it for search and downloads for several years now. After connecting, ads stop, not sure why people complain, ads are only appearing during initial connection or change of servers. The service is free and works like a charm. The only thing this VPN is not so stable for is streaming. Depends on what you want from a free VPN, I'm happy with it. Thank you.",5,2022-04-22 21:11:50
A Google user,"I've used all kinds of VPNs, and I always had issues with them; like slow connection, a lot ads and in general bad optimization. However, the last 2 years, I've been using Turbo - It's amazing! Everything goes smooth and easy. The user interface is simple and easily manageable. Another thing, the premium feature is not an absolute necessity. Unlike other VPNs, you have to pay for full access. Their free trails are bad. I recommend Turbo VPN a solid 5/5. Highly recommended and trustable.",5,2019-04-17 04:57:58
Flyinkuro,"I've used this app for more than 2 years, it was honestly the best free vpn out there (I've tried and tested many, this one was the best). Until recently. The latest update requires you to upgrade to premium to remove the time limit and have stable connection. Sometimes you can't connect at all while other times you can. I feel like I'm being forced to upgrade to premium when in the older version I have the freedom whether to upgrade or not. Don't download. There are better free vpns out there.",1,2021-11-30 21:58:54
Irene Orientaldancer,"The connection is fast, but for a very short time in the free version After I wrote this review the connection became very weak all of a sudden, impossible to use. And I had to break through so many adds to disconnect. Updating my previous review: today the connection was much better, for about 20 minutes it was excellent! And the adds were not annoying! Thank you very much for resolving the issues! Looking forward to more improvements",4,2022-04-28 22:36:21
Hajira Asaf Khan,"The app starts out fine but after a while, the number of ads becomes excessive. To the point where as soon as you leave the app screen, your phone no longer detects an Internet connection. A notification will tell you to change the location to 'fix' the issue. The notification directs you back to the app where an already prompted ad will start playing. Connection resumed once you've watched the ad. And then the same process repeats. Really terrible.",1,2021-10-04 01:33:07
DAISUKI -,"The app work just fine. But sometimes it has a time limit for the download speed while streaming. Whenever it reached 2minutes, the connection was decreased and running on 0k/s. Before it happens, it can run >1m/s. Idk, but I tried to reconnect, then it works again but it's just same. I had to disconnect and reconnect it every 2 minutes, that's so annoying. P/s: The problem seems to be fixed after few updates. Now this app works really fine. Premium user for almost a year now. Worth it👍👍!!!!!",5,2020-07-17 03:13:55
A Google user,"I kinda like this VPN since It's simple and easy to use. Perfect for someone who just need a quick or regular VPN session. However lately, when trying to quick connect, sometimes the loading is very slow and in the end just failed. I have to manually select the server to connect quickly. What's frustrating me is there isn't a cancel option when quick connect. So I got to wait and watch the loading until the end that just results in failure. Ohh and what's with the long app startup?",3,2019-10-19 21:59:25
Nishant Sankhe,I had have been using Turbo VPN for over a year now. Had rated it 5/5. It had high amount speed and less ads. Now it has crawling speeds and high amount of ads. Especially hate it when I can't go 1 click(tap) without an ad. Worst is when the connection is slow so I try to change servers. I spend more time going through ads than I end up actually spending on the internet. 1 star. Uninstalling.,1,2023-04-16 19:15:13
Phillip Dashkevich,"It's very slow, nearly halts my internet speeds. It's also swarmed with ads. I get it, revenue is needed to be generated or go pro. However, I had a 30 second ad that I couldn't skip when I opened the app, then a 5 second ad just before I connect my VPN, and again right after I have been connected. Shoving ads down my throat will make me look elsewhere.",2,2022-08-01 18:36:42
Aarchisha Thapa,"As for me, this app works perfectly. I know it has a lot of ads but it still doesn't change my opinion",5,2024-01-12 09:18:31
Harper Kelly,It was going all good until recently where it has started popping up with this weird ad thing that won't leg me use the app offering extra protection from something. J don't know if it is a virus it's wanting me to download or what but I'm to nervous to download it. Does anyone know what it is?,3,2023-10-13 02:13:32
Vlad Zharov,"Speeds, options, payment and inappropriate advertisement issues. Don't recommend.",2,2024-01-17 13:19:01
Kurogane Ti_Ignition,"The app used to be ok years ago. But now it displays 2-3 instances of it's own promotion on launch, and an ad after connecting to server. Also an ad, when you open it from background, an ad when you try to disconnect and another one after you disconnect. Most of free servers are unavailable, and you cannot connect to them, you can only connect to the server chosen by default, and the speed is too slow even to just open simple pages. On top of this, it completely stops working after few minutes",1,2022-05-14 17:35:57
Orighomisan Eyituoyor,This VPN is very fast and unreliable I can use it to connect anyway I want to around the world,5,2024-01-25 04:07:21
Jake White,Absolutely brilliant app 👍🏻. Let's me connect to servers so I can watch anime on Netflix and it has never been detected I recommend✨✨✨🌟⭐🌟✨✨⭐🌟✨✨🌟⭐✨✨⭐✨🌟🌟💪🏼,5,2024-01-14 03:53:31
Miguel Esesjay,Even the free version with ads has a stable connection.,5,2024-03-14 11:59:19
J Halofan360,Keeps failing to connect. Never works,1,2024-03-22 06:27:08
Kesegan Govender (Kesi),Auto routes all values to the foreground apps though it's functions bypassing all inequities.,5,2024-03-07 02:30:38
Zenox xd,Good fast connecting but very low options on some country or no options like japan but I really recommend download this app,5,2024-02-06 16:02:07
Daniel ocean,"New review after using this app for a while: it started strong with various connection options , then it got weaker and unfortunately recently it was not usable , second problem is the data collection. I think it's too much and unnecessary! But at least thanks for telling us what's going on. Many don't. Btw the user interface , animation , and other stuff are pretty cool Update: worse than ever. Don't install it",1,2022-07-12 14:33:59
D G,"Works well enough and allows for surfing free through specific VPN smart location choices while also offering split tunnelling and website filtering. That is all on the base plan, at no charge but with some ads; which are only active when changing the VPN services in the app. Some locations and services do require a Premium subscription.",5,2024-02-27 04:01:40
erick,my amount is deducted but no premium features got and amount also not refunded please don't buy premium friends they are fraud,1,2024-01-16 10:23:15
Pranshul Yadav,This is world best turbo VPN app. We paid a lot of money to subscription for one month. Please less the price for one month subscription. But my first experience is very amazing.,5,2023-12-14 00:25:05
Samer Rustemovic,It is not working 3 days not possible to connect it is updated and your costumer service is horrible answer me like I am it expert please solve the issue or back my money,1,2024-01-18 22:08:49
Rebecca Storie,"So far, so good. Only complaint is that I paid to upgrade and STILL I get ads to upgrade even more! Enraging! The whole point is to stop the harassment and yet you continue. With an ad no less!! You could just put a message in the app inbox or something. Way to annoy your paying customer. If that continues I definitely won't be using it for long.",4,2022-10-18 03:29:27
Dean Scott,"I have downloaded and tried virtually every free version of VPN software released over the last 20 years. This app stands alone in the crowded world of vpn, simply outstanding in all aspects. I'm an IT Support Tech so please trust me when I say the free version has ONE advertisement imeadiatly after connection which lasts for FIVE seconds! You then close the ad and will never be bothered again whilst connected. The speed of the connection is always excellent.",5,2022-05-25 09:51:41
Purushotham R N,Only instal this apk if your in to pro mod Or else lot of ads and speed is in kbs,1,2024-03-22 11:37:39
:.:.:,"Used to love this, but not anymore since the ADS are insanely intrusive. If you want an app to display ADS like crazy, this is it. Yeah, yeah, ADS are needed, but it seems like ADS are there to solely generate revenues and nothing about supporting the app or its development. So save your device the headache, and battery life by not installing this BLOATED ADWARE.",1,2024-01-20 06:36:36
Barth Obiefuna,"Cool, responsive, fast, efficient and effective app. Kudos!",4,2024-01-29 19:57:27
Madhivi Reddy,"Really very good app, it has helped me to connect internet with other countries. Nice app",5,2024-02-26 11:30:35
A Google user,"Awful. I used it for about 4 months and every single time I use it, it lags and will randomly disconnect at random time intervals or the app will just completely shut down with no prompt for reboot. It also regularly will not connect when first initiated and will require you to hit ""repair"" or ""refresh"" on the proxy list for it to give you a list to choose from. Very strange too since the purchased options are always listed and never seem to drop off🤔 There are way better options out there.",1,2019-01-05 01:13:27
Gautam REIGNS,The app is very fast and secure 🔐 I love to use this app . I advise others to use this app without any tension. Don't worry it's a Very Nice app . I also Use😃,5,2024-02-25 21:28:37
A Google user,"it didn't work. i tried it and it told me to try again later. I was very hopeful, so I reconnected and disconnected to my wifi multiple times, tried mobile data, etc. but it didn't do anything. I even double checked to see if my wifi was working in youtube and it was. I also turned my location on thinking the app needed to know my whereabouts. On the bright side, the design of the app was really sleek and beautiful. edit: you are struggling like me i recommend VPN master, it worked for me.",2,2019-02-26 20:24:07
Tyler Smith,Paid for turbo premium and vpn say connected but when I test and view my device it is not masked and still showing me in the states,1,2024-02-08 09:34:09
Prashant Singh,"This is very poor VPN this VPN is very bad and , And my mood is off don't download this app very bad connection 😠",1,2024-03-09 10:28:50
Brady Tarvin,Absolutely terrible. It plays music in the background while in use.,1,2024-01-19 08:17:47
Rena Nasrine c,I've been using this for a long time but from the last month its getting disconned suddenly and phone is getting hang,2,2024-01-15 19:41:03
Artem Yushin,"The ads in this app have ""close"" button disappear after pressing. This is AFTER you had to wait for the countdown, for the ""close"" button to appear in the first place. I do not mind ads, they pay for the app, but not the way they are rubbed into your face again and again, this is ridiculous. Thinking it better advertises the product is ridiculous.",2,2022-11-10 14:23:49
Ivor McTin,"It used to work brilliantly. I travel a lot and some countries have ridiculous blocks on things. With this app, I could get round them. Recently however, it's become pretty useless. It doesn't actually hide your ip address and give you a different one from the country you select. When I use ip address checking it still shows my home connection. Before, it always showed a different one. I'm going to have to try a different app",3,2021-01-08 22:05:09
XxNinjaxX,"Too many ads, I understand that it helps you run your company but still, they're too much.",3,2024-01-18 03:10:13
Karl,Does exactly what it says on the tin. Solved my problem during international travel like a charm.,5,2024-03-06 21:35:56
A Google user,App is good. Very simple and easy to use. Adds are not bothersome and do not interrupt at all. On rare occasion may disconnect but not a real issue because reconnecting is just a click. Speed is not that great or more precisely not always great but switching to a different VPN location helps because some tend to have better speed depending on day and time.,5,2020-01-27 02:37:43
Nina Sinagra,"Great free VPN (no emails or subscription needed) and intuitive to use: click on the big button ""connect"" , then choose the country you are interested by selecting the flag icon on the top right corner. Seriously easier to do than to explain ;) There are a few 15-second non-skippable adds, but as the app is free I really cannot complain. Definitely a 5 star app.",5,2020-07-07 14:05:44
Emanuel Pereira,"OK... first VPN app that actually works, it's super simple (UI). And fast. Strong connection and doesn't slow your Internet speed. I might buy the 1 year subscription it's soo cheap... The ads aren't that intrusive. Cash that money, the team deserves it. I'm impressed, I downloaded this with the intent of deleting it straight away. Good job. Can't complain.",5,2022-10-23 00:34:27
Sephi Ross,"Best VPN ever, it's for free and the ads aren't even that distracting.",5,2024-02-04 01:39:15
ddho khushab,Mind-blowing speed and access.Great app.,5,2024-03-20 19:16:22
Muhammad Yaseen Ilyas Saeedi,Start with good speed but gets very slow as proceeds. Never waste a peny on such a trash,1,2024-02-11 02:31:05
jacob lee,"Help I hear weird music when I open the app what is happening, it doesnt happen before",3,2024-01-30 02:55:07
Zahid Mayar,"A very good app that enables users to get connected with pages and search engines that are restricted, if prolonged for free that would be widely known",5,2024-03-15 00:17:50
দুয়েন বেলিস (Dñ Bylss),Been using TURBO VPN since 5+ years and I think it's one of the best Free VPNs out there.,5,2024-01-17 08:54:51
Michael Page,"This did not work for me as it ""failed to connect"" me every try. You are forced to sign up for a 7 Day trial, whereafter you are billed quite substantially, while trying to navigate away from fullscreen ads with tiny, hidden exit buttons. Most of the server locations are locked in trial period, and servers in very distant areas are made ""available"". Verdict: Useless waste of time, entirely.",1,2022-08-14 03:43:31
A Google user,"Works well on the whole and doesn't seem to slow down my connection speed. However it's annoying that every time I lose the WiFi connection the VPN stops. As I only have WiFi for data, and it's temperamental, I find myself not protected most of the time. As such I've cancelled my subscription and will be trying other apps.",3,2019-01-09 12:26:37
SAM,"I don't recommend it, as if you want to delete your account, it becomes a hopeless case. You won't be able to cancel/ deactivate your account yourself. You must contact customer service for deactivation, and it is a waste of time. You would receive the same response, ""your issue is solved"", whearas your account is still active.",1,2023-12-31 17:01:46
Misha Eide,App plays annoying music for no reason until closed. After using for years I don't understand this weird change. Looking else where,1,2023-12-31 17:49:59
Kenny Edmonds,"My ALWAYS go to VPN! Never lets me down, I'm always protected no matter what. I've been hacked twice, but it was only when I didn't have my Turbo on ..ALWAYS FROM NOW ON. ⭐⭐⭐⭐⭐",5,2023-12-26 10:51:03
Dulal Daka,I hated this when I installed this VPN and try to connect then it shows some thing went wrong please try again! I tried it 6 to 7 times but still this appears I hate this VPN!,1,2023-12-30 12:28:34
rage name,It works pretty fast 1 click and it works,5,2024-03-23 20:00:18
ahmed mifzal,"I started using the app pretty recently and to be honest, compared to other apps i really like the simple design of the app and also it is not too difficult to use either. So far, i havent come across any issues yet",5,2024-01-08 05:32:35
Raul Sufan,"Sometimes, the VPN just disconnects, i dont know if this is a bug or a feature. But, the VPN is great, recommend it.",4,2023-12-30 21:50:13
Tanay Gandhi,"Extremely strong and nonrelated ads, it does not cannect always even with fast internet connection and lags my latest iPad alot. IM NOT BUYING PREMIUM!!!!!",2,2024-01-02 20:25:52
Jerem Pontillas,This is the vpn that actually works. Too bad it needs a faster internet connection for me to use it. I still do recommend to download the app,4,2024-02-22 01:22:11
Kevin Fernando,Such a wonderful app. So exited about it and It finds the nearest best server rapidly. And It have secure also. So I recommend this app for other Android devices and make your internet using more safteier .,5,2024-01-04 15:16:30
Muhammad Bushairi,So fast and there are no buffering. Love it,5,2024-03-23 13:11:12
Arvind More,This is my experience the app is so great no doubt. But this app as more advertising this is face my problem I am very irritating this ads . But overall app is good,3,2024-01-07 19:22:03
A Google user,"This app is astonishing! Real smooth and small MB size as well! The connection was terrible in the past but thanks to the update, it's perfect. I have a small suggestion though:When I connect to a server, would it be possible to add feature where I could just disconnect from the server using the notifications area since the ""VPN Connected to the Server"" appears in the notifications area whenever I connected to VPN? (Totally NOT because im too lazy to open the app again just to disconnect LOL XD)",5,2019-09-13 19:58:12
Joanne Vincentius,"Issues: 1. Ads It's completely understandable if the app has ads since it's a free app, but it seriously needs to tone down the amount of ads there are. Every single tap causes an ad to pop up and it is seriously annoying. I would have been able to put up with it, BUT 2. IT DOESN'T WORK. The app doesn't even work things that are not available in my country are still not available after turning the VPN on. (ー_ー゛) honestly disappointed.",1,2021-06-28 12:30:21
